root	mode	first_line
testdir:fixedbugs/issue9006.go	interpreted	fixedbugs/issue9006.go:20:10: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPCompositeLit
testdir:fixedbugs/issue9110.go	interpreted	BASHPP-ESELECTOR-ASSIGN: target is not a structured value
testdir:fixedbugs/issue9604b.go	interpreted	BASHPP-ECOLLECTION-ELEMENT: fixedbugs/issue9604b.go:79:24: unknown imported symbol or method: __gosource_import_0_2.Sizeof
testdir:fixedbugs/issue9604b.go	compiled	fixedbugs/issue9604b.go:18:1: LOWER-ETYPE: cannot use __gosource_import_0_1.NewInt(int64(1)) (value of type *big.Int) as big.Int value in variable declaration
testdir:fixedbugs/notinheap.go	interpreted	compilation succeeded unexpectedly
testdir:fixedbugs/notinheap2.go	interpreted	test/fixedbugs/notinheap2.go:61:11: gosource: unsupported expression *ast.StructType
testdir:fixedbugs/notinheap2.go	compiled	test/fixedbugs/notinheap2.go:61:11: gosource: unsupported expression *ast.StructType
testdir:fixedbugs/walk_bounded_overshift_empty_bound.go	interpreted	fixedbugs/walk_bounded_overshift_empty_bound.go:13:9: BASHPP-ECOLLECTION-BOUNDS: index 0 out of bounds for length 0
testdir:float_lit.go	interpreted	close: cannot use "5764607523034235/576460752303423488" as float64 value for parameter da
testdir:float_lit2.go	interpreted	BASHPP-ECOLLECTION-ELEMENT: cannot use string value as uint64
testdir:floatcmp.go	interpreted	BASHPP-ECOLLECTION-ELEMENT: floatcmp.go:25:25: BASHPP-EEXPR-OPERAND: nan is not a scalar
testdir:func1.go	interpreted	test/func1.go:17:17: a redeclared in this block
testdir:func1.go	compiled	test/func1.go:17:17: a redeclared in this block
testdir:func5.go	interpreted	func5.go:66:6: BASHPP-EASSIGN-UNDECLARED: RHS add is not declared
testdir:func6.go	interpreted	func6.go:12:5: BASHPP-EEXPR-FORM: unsupported scalar call
testdir:funcdup.go	interpreted	test/funcdup.go:10:13: i redeclared in this block
testdir:funcdup.go	compiled	test/funcdup.go:10:13: i redeclared in this block
testdir:funcdup2.go	interpreted	test/funcdup2.go:10:13: i redeclared in this block
testdir:funcdup2.go	compiled	test/funcdup2.go:10:13: i redeclared in this block
testdir:gc2.go	interpreted	gc2.go:41:15: BASHPP-ESELECTOR-TYPE: memstats has no fields
testdir:gcgort.go	interpreted	gcgort.go:107:7: BASHPP-ECOMPARE-TYPE: value cannot be compared with nil
testdir:gcgort.go	compiled	gcgort.go:988:40: LOWER-EUNDEFINED: undefined: complex64
testdir:genmeth.go	interpreted	BASHPP-EGENERIC-INFER: cannot infer type arguments for apply
testdir:genmeth1.go	interpreted	genmeth1.go:53:8: gosource: unsupported expression *ast.IndexListExpr
testdir:genmeth1.go	compiled	genmeth1.go:53:8: gosource: unsupported expression *ast.IndexListExpr
testdir:genmeth2.go	interpreted	genmeth2.go:33:2: gosource: unsupported function value type
testdir:genmeth2.go	compiled	genmeth2.go:33:2: gosource: unsupported function value type
testdir:goprint.go	interpreted	goprint.go:20:5: gosource: unsupported task capture: the launched callee does not resolve to an original function body; an original Go closure captures its free variables by reference and this launch cannot be given that meaning
testdir:heapsampling.go	interpreted	heapsampling.go:76:14: gosource: unsupported expression *ast.ArrayType
testdir:heapsampling.go	compiled	heapsampling.go:76:14: gosource: unsupported expression *ast.ArrayType
testdir:import1.go	interpreted	test/import1.go:13:8: bufio redeclared in this block
testdir:import1.go	compiled	test/import1.go:13:8: bufio redeclared in this block
testdir:init1.go	interpreted	init1.go:30:16: init1.go:30:16: BASHPP-ESELECTOR-TYPE: memstats has no fields
testdir:initexp.go	interpreted	test/initexp.go:15:5: initialization cycle for x
testdir:initexp.go	compiled	test/initexp.go:15:5: initialization cycle for x
testdir:initialize.go	interpreted	BASHPP-EASSIGN-MISMATCH: cannot use *[...]byte as *[16]byte
testdir:initloop.go	interpreted	test/initloop.go:14:2: initialization cycle for a
testdir:initloop.go	compiled	test/initloop.go:14:2: initialization cycle for a
testdir:inline.go	interpreted	test/inline.go:154:2: gosource: unsupported LabeledStmt
testdir:inline.go	compiled	test/inline.go:154:2: gosource: unsupported LabeledStmt
testdir:interface/convert.go	interpreted	interface/convert.go:108:8: BASHPP-EASSIGN-ARITY: 2 variable(s) but 1 value(s)
testdir:interface/convert.go	compiled	interface/convert.go:108:2: LOWER-ETYPE: assignment mismatch: 2 variables but __bpp0_rt.MustValue returns 1 value
testdir:interface/embed3.go	interpreted	test/interface/embed3.dir/embed1.go:39:21: BASHPP-EASSERT-FAIL: interface value has dynamic type X1, not __gosource_pkg_0_I1
testdir:interface/embed3.go	compiled	panic: BASHPP-EASSERT-FAIL: interface value has dynamic type X1, not __gosource_pkg_0_I1 [recovered]
testdir:interface/fail.go	interpreted	interface/fail.go:24:6: BASHPP-EASSERT-FAIL: interface value has dynamic type *S, not I
testdir:interface/noeq.go	interpreted	interface/noeq.go:26:9: BASHPP-ECOMPARE-NONCOMPARABLE: map values can only be compared to nil
testdir:interface/receiver.go	interpreted	interface/receiver.go:24:5: BASHPP-EPOINTER-TARGET: t is not a pointer
testdir:interface/returntype.go	interpreted	interface/returntype.go:28:8: BASHPP-EASSERT-FAIL: interface value has dynamic type *S, not I2
testdir:intrinsic.go	interpreted	test/intrinsic.dir/main.go:9:4: could not import internal/runtime/sys (use of internal package internal/runtime/sys not allowed)
testdir:intrinsic.go	compiled	test/intrinsic.dir/main.go:9:4: could not import internal/runtime/sys (use of internal package internal/runtime/sys not allowed)
testdir:ken/array.go	interpreted	BASHPP-ECOLLECTION-ASSIGN: indexed target is not a collection
testdir:ken/chan.go	interpreted	BASHPP-EBUILTIN-TYPE: new requires exactly one type argument and is only a value expression
testdir:ken/convert.go	interpreted	BASHPP-ECOLLECTION-ELEMENT: cannot use string value as big
testdir:ken/cplx3.go	interpreted	BASHPP-ESELECTOR-EXPR: unsupported structured expression
testdir:ken/cplx5.go	interpreted	ken/cplx5.go:17:1: BASHPP-ECOLLECTION-KEY: unsupported map key type complex128
testdir:ken/embed.go	interpreted	BASHPP-EBUILTIN-TYPE: new requires exactly one type argument and is only a value expression
testdir:ken/label.go	interpreted	ken/label.go:14:3: gosource: unsupported labeled branch
testdir:ken/label.go	compiled	ken/label.go:14:3: gosource: unsupported labeled branch
testdir:ken/ptrfun.go	interpreted	BASHPP-EBUILTIN-TYPE: new requires exactly one type argument and is only a value expression
testdir:ken/rob1.go	interpreted	BASHPP-ESELECTOR-TYPE: local i has no typed selector path
testdir:ken/rob2.go	interpreted	BASHPP-EBUILTIN-TYPE: new requires exactly one type argument and is only a value expression
testdir:ken/simparray.go	interpreted	BASHPP-ECOLLECTION-ASSIGN: indexed target is not a collection
testdir:ken/simpbool.go	interpreted	BASHPP-EBUILTIN-TYPE: new requires exactly one type argument and is only a value expression
testdir:ken/slicearray.go	interpreted	ken/slicearray.go:206:7: BASHPP-EASSIGN-UNDECLARED: RHS nil is not declared
testdir:ken/sliceslice.go	interpreted	ken/sliceslice.go:198:7: BASHPP-EASSIGN-UNDECLARED: RHS nil is not declared
testdir:ken/string.go	interpreted	abcxyz-abcxyz-abcxyz-abcxyz-abcxyz-abcxyz-ken/string.go:61:6: BASHPP-ESELECTOR-ROOT: c is not a structured value
testdir:linkname3.go	interpreted	compilation succeeded unexpectedly
testdir:linkname3.go	compiled	compilation succeeded unexpectedly
testdir:linkx_run.go	interpreted	BASHPP-ESELECTOR-ASSIGN: target is not a structured value
testdir:literal.go	interpreted	literal.go:137:2: literal.go:137:16: BASHPP-EEXPR-OPERAND: operator - not defined on String
testdir:live_regabi.go	interpreted	test/live_regabi.go:642:8: gosource: unsupported compound simple statement
testdir:live_regabi.go	compiled	test/live_regabi.go:642:8: gosource: unsupported compound simple statement
testdir:makeslice.go	interpreted	BASHPP-EBUILTIN-TYPE: assignment target "_" is not declared
testdir:map.go	interpreted	BASHPP-EBUILTIN-TYPE: new requires exactly one type argument and is only a value expression
testdir:maplinear.go	interpreted	BASHPP-ECOLLECTION-KEY: unsupported map key type float64
testdir:method.go	interpreted	method.go:51:5: BASHPP-EEXPR-UNDEFINED: undefined callable computed function
testdir:method1.go	interpreted	test/method1.go:21:6: f redeclared in this block
testdir:method1.go	compiled	test/method1.go:21:6: f redeclared in this block
testdir:method3.go	interpreted	method3.go:31:5: BASHPP-EEXPR-UNDEFINED: undefined callable computed function
testdir:method4.go	interpreted	test/method4.dir/prog.go:78:9: gosource: unsupported expression *ast.InterfaceType
testdir:method4.go	compiled	test/method4.dir/prog.go:78:9: gosource: unsupported expression *ast.InterfaceType
testdir:method5.go	interpreted	method5.go:178:14: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPCompositeLit
testdir:method5.go	compiled	panic: runtime error: invalid memory address or nil pointer dereference [recovered, repanicked]
testdir:method7.go	interpreted	method7.go:42:7: gosource: unsupported expression *ast.InterfaceType
testdir:method7.go	compiled	method7.go:42:7: gosource: unsupported expression *ast.InterfaceType
testdir:named.go	interpreted	named.go:39:36: BASHPP-EASSERT-FAIL: interface value has dynamic type bool, not Bool
testdir:nil.go	interpreted	nil.go:26:2: BASHPP-ECOLLECTION-KEY: unsupported map key type float32
testdir:nilptr2.go	interpreted	type struct has no method fn
testdir:noinit.go	interpreted	noinit.go:111:18: BASHPP-EEXPR-CONVERT: cannot convert String to float64
testdir:noinit.go	compiled	noinit.go:298:1: LOWER-ETYPE: cannot use FS(int(7), int(8), int(9)) (value of type *S) as S value in variable declaration
testdir:nosplit.go	interpreted	gosource: native slice retention or mutation is unsupported for io/ioutil.WriteFile
testdir:nosplit.go	compiled	nosplit.go:212:1: LOWER-ETYPE: cannot use __gosource_import_0_7.MustCompile(string(`(?m)^#.*`)) (value of type *regexp.Regexp) as regexp.Regexp value in variable declaration
testdir:nowritebarrier.go	interpreted	compilation succeeded unexpectedly
testdir:nowritebarrier.go	compiled	compilation succeeded unexpectedly
testdir:nul1.go	interpreted	nul1.go:21:20: BASHPP-ESELECTOR-ROOT: s is not a structured value
testdir:nul1.go	compiled	/srv/sprint151/leaf-151/tmp/Testnul1.go1086322851/001/tmp__.go:4:20: illegal character NUL
testdir:print.go	interpreted	print.go:14:24: BASHPP-EEXPR-NIL: nil is not a scalar
testdir:prove.go	interpreted	test/prove.go:2518:4: gosource: unsupported labeled branch
testdir:prove.go	compiled	test/prove.go:2518:4: gosource: unsupported labeled branch
testdir:range4.go	interpreted	range4.go:230:10: BASHPP-EASSIGN-UNDECLARED: RHS nil is not declared
testdir:rangegen.go	interpreted	gosource: fmt.Fprintf requires a dependency-owned writer; original Write callbacks are unsupported
testdir:rangegen.go	compiled	/srv/sprint151/leaf-151/tmp/Testrangegen.go1310093576/001/tmp__.go:9:1: gosource: unsupported labeled branch
testdir:recover.go	interpreted	BASHPP-ERETURN-CALL: return requires a declared callable
testdir:recover2.go	interpreted	recover2.go:40:10: BASHPP-ECOLLECTION-BOUNDS: index 123 out of bounds for length 10
testdir:recover3.go	interpreted	recover3.go:58:41: BASHPP-EEXPR-DIVZERO: division by zero
testdir:recover3.go	compiled	BUG
testdir:reflectmethod1.go	interpreted	reflectmethod1.go:26:2: gosource: computed call runtime is not implemented
testdir:reflectmethod4.go	interpreted	reflectmethod4.go:26:2: gosource: computed call runtime is not implemented
testdir:reflectmethod5.go	interpreted	reflectmethod5.go:20:1: unknown imported symbol or method: __gosource_import_0_0.Type
testdir:reflectmethod6.go	interpreted	reflectmethod6.go:19:1: unknown imported symbol or method: __gosource_import_0_0.Type
testdir:reorder2.go	interpreted	reorder2.go:80:5: gosource: computed call runtime is not implemented
testdir:shift3.go	interpreted	shift3.go:27:2: shift3.go:27:4: BASHPP-EEXPR-SHIFT: shift count must be an unsigned integer
testdir:shift3.go	compiled	shift3.go:13:1: LOWER-ETYPE: "math" imported as __gosource_import_0_1 and not used
testdir:simassign.go	interpreted	simassign.go:75:9: Go value requires one result
testdir:slice3.go	interpreted	slice3.go:47:6: BASHPP-ESELECTOR-ROOT: s is not a structured value
testdir:slicecap.go	interpreted	BASHPP-ESELECTOR-EXPR: unsupported structured expression
testdir:stackobj.go	interpreted	BASHPP-EBUILTIN-TYPE: new requires exactly one type argument and is only a value expression
testdir:stackobj2.go	interpreted	BASHPP-EPOINTER-TARGET: expression is not a pointer
testdir:stackobj3.go	interpreted	BASHPP-EBUILTIN-TYPE: new requires exactly one type argument and is only a value expression
testdir:strcopy.go	interpreted	strcopy.go:26:5: BASHPP-ESELECTOR-ROOT: subh is not a structured value
testdir:struct0.go	interpreted	struct0.go:17:1: BASHPP-ECOLLECTION-KEY: unsupported map key type interface
testdir:switch.go	interpreted	switch.go:270:7: BASHPP-EEXPR-NIL: nil is not a scalar
testdir:turing.go	interpreted	BASHPP-ESWITCH-TYPE: case expression type byte does not match switch tag type uint8
testdir:typecheckloop.go	interpreted	test/typecheckloop.go:12:7: initialization cycle for A
testdir:typecheckloop.go	compiled	test/typecheckloop.go:12:7: initialization cycle for A
testdir:typeparam/absdiff2.go	interpreted	BASHPP-EGENERIC-CONSTRAINT: string does not satisfy constraint for T in OrderedAbsDifference
testdir:typeparam/absdiff3.go	interpreted	BASHPP-EGENERIC-CONSTRAINT: string does not satisfy constraint for T in OrderedAbsDifference
testdir:typeparam/absdiffimp2.go	interpreted	BASHPP-EGENERIC-CONSTRAINT: string does not satisfy constraint for T in __gosource_pkg_0_OrderedAbsDifference
testdir:typeparam/append.go	interpreted	BASHPP-EBUILTIN-TYPE: make type must be a slice or map
testdir:typeparam/boundmethod.go	interpreted	typeparam/boundmethod.go:36:9: BASHPP-EEXPR-CONVERT: cannot convert Int to Stringer
testdir:typeparam/chans.go	interpreted	BASHPP-EGENERIC-INFER: cannot infer type arguments for _ReadAll
testdir:typeparam/chansimp.go	interpreted	BASHPP-EGENERIC-INFER: cannot infer type arguments for __gosource_pkg_0_ReadAll
testdir:typeparam/combine.go	interpreted	typeparam/combine.go:40:25: gosource: unsupported expression *ast.IndexListExpr
testdir:typeparam/combine.go	compiled	typeparam/combine.go:40:25: gosource: unsupported expression *ast.IndexListExpr
testdir:typeparam/cons.go	interpreted	typeparam/cons.go:86:9: BASHPP-EASSERT-OPERAND: type assertion operand must be an interface
testdir:typeparam/devirtualize1.go	interpreted	typeparam/devirtualize1.go:21:2: gosource: computed call runtime is not implemented
testdir:typeparam/devirtualize2.go	interpreted	typeparam/devirtualize2.go:27:2: gosource: computed call runtime is not implemented
testdir:typeparam/dictionaryCapture-noinline.go	interpreted	BASHPP-ESELECTOR-ROOT: g0 is not a structured value
testdir:typeparam/dictionaryCapture.go	interpreted	BASHPP-ESELECTOR-ROOT: g0 is not a structured value
testdir:typeparam/dottype.go	interpreted	typeparam/dottype.go:10:9: BASHPP-EASSERT-FAIL: interface value has dynamic type float64, not int
testdir:typeparam/eface.go	interpreted	typeparam/eface.go:46:18: BASHPP-EEXPR-CONVERT: cannot convert Int to (interface{})
testdir:typeparam/equal.go	interpreted	BASHPP-EGENERIC-CONSTRAINT: string does not satisfy constraint for T in h
testdir:typeparam/fact.go	interpreted	BASHPP-EGENERIC-CONSTRAINT: string does not satisfy constraint for T in fact
testdir:typeparam/factimp.go	interpreted	BASHPP-EGENERIC-CONSTRAINT: string does not satisfy constraint for T in __gosource_pkg_0_Fact
testdir:typeparam/gencrawler.go	interpreted	BASHPP-EGENERIC-INFER: conflicting type inference for __gosource_pkg_0_FnPrint
testdir:typeparam/genembed.go	interpreted	BASHPP-EGENERIC-INFER: cannot infer type arguments for doGet
testdir:typeparam/geninline.go	interpreted	test/typeparam/geninline.dir/a.go:27:6: /srv/sprint151/leaf-151/evidence/goroot/test/typeparam/geninline.dir/a.go:27:16: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPAddressExpr
testdir:typeparam/graph.go	interpreted	BASHPP-ECOLLECTION-ELEMENT: typeparam/graph.go:69:10: BASHPP-EEXPR-OPERAND: from is not a scalar
testdir:typeparam/ifaceconv.go	interpreted	typeparam/ifaceconv.go:65:40: BASHPP-ESELECTOR-EXPR: unsupported structured expression
testdir:typeparam/index.go	interpreted	BASHPP-EGENERIC-INFER: conflicting type inference for Index
testdir:typeparam/index2.go	interpreted	BASHPP-EGENERIC-CONSTRAINT: []int64 does not satisfy constraint for T in Index1
testdir:typeparam/interfacearg.go	interpreted	BASHPP-EGENERIC-CONSTRAINT: string does not satisfy constraint for T in _F1
testdir:typeparam/issue23536.go	interpreted	BASHPP-EGENERIC-CONSTRAINT: []MyByte does not satisfy constraint for T in f
testdir:typeparam/issue376214.go	interpreted	BASHPP-EGENERIC-INFER: conflicting type inference for add
testdir:typeparam/issue42758.go	interpreted	typeparam/issue42758.go:10:21: BASHPP-EEXPR-NIL: nil is not a scalar
testdir:typeparam/issue44688.go	interpreted	BASHPP-ESELECTOR-ROOT: B1 is not a structured value
testdir:typeparam/issue45722.go	interpreted	typeparam/issue45722.go:33:6: Go value requires one result
testdir:typeparam/issue46472.go	interpreted	BASHPP-ETYPESWITCH-OPERAND: type switch operand must be an interface
testdir:typeparam/issue46591.go	interpreted	typeparam/issue46591.go:11:1: BASHPP-ECOLLECTION-KEY: unsupported map key type interface
testdir:typeparam/issue47258.go	interpreted	BASHPP-EGENERIC-CONSTRAINT: string does not satisfy constraint for T in inc
testdir:typeparam/issue47676.go	interpreted	BASHPP-EGENERIC-INFER: conflicting type inference for diff
testdir:typeparam/issue47684c.go	interpreted	typeparam/issue47684c.go:18:2: gosource: computed call runtime is not implemented
testdir:typeparam/issue47713.go	interpreted	BASHPP-EINTERFACE-EMBED: interface Seralizable embeds non-interface __gosource_import_0_0.BinaryMarshaler
testdir:typeparam/issue47716.go	interpreted	unknown imported symbol or method: __gosource_import_0_1.Sizeof
testdir:typeparam/issue47723.go	interpreted	typeparam/issue47723.go:16:9: BASHPP-ECOLLECTION-INDEX: typeparam/issue47723.go:16:11: BASHPP-EEXPR-FORM: unsupported scalar call
testdir:typeparam/issue47740b.go	interpreted	typeparam/issue47740b.go:17:7: BASHPP-EASSIGN-ARITY: 2 variable(s) but 1 value(s)
testdir:typeparam/issue47740b.go	compiled	typeparam/issue47740b.go:17:2: LOWER-ETYPE: assignment mismatch: 2 variables but __bpp0_rt.MustValue returns 1 value
testdir:typeparam/issue47775b.go	interpreted	typeparam/issue47775b.go:17:6: BASHPP-ESELECTOR-UNKNOWN: C[int] has no field or method "reset"
testdir:typeparam/issue47877.go	interpreted	typeparam/issue47877.go:9:1: BASHPP-ECOLLECTION-KEY: unsupported map key type K
testdir:typeparam/issue47901.go	interpreted	typeparam/issue47901.go:16:18: BASHPP-EEXPR-UNDEFINED: undefined callable make
testdir:typeparam/issue47925.go	interpreted	typeparam/issue47925.go:19:2: gosource: computed call runtime is not implemented
testdir:typeparam/issue47925b.go	interpreted	BASHPP-EGENERIC-CONSTRAINT: string does not satisfy constraint for T in f
testdir:typeparam/issue47925b.go	compiled	typeparam/issue47925b.go:30:2: LOWER-EUNDEFINED: undefined: T
testdir:typeparam/issue47925c.go	interpreted	BASHPP-EGENERIC-CONSTRAINT: string does not satisfy constraint for T in f
testdir:typeparam/issue47925c.go	compiled	typeparam/issue47925c.go:33:2: LOWER-EUNDEFINED: undefined: T
testdir:typeparam/issue47925d.go	interpreted	BASHPP-EGENERIC-CONSTRAINT: string does not satisfy constraint for T in f
testdir:typeparam/issue47925d.go	compiled	typeparam/issue47925d.go:41:2: LOWER-EUNDEFINED: undefined: T
testdir:typeparam/issue48016.go	interpreted	BASHPP-EARG-FUNCTYPE: test1 requires func(int)(int) for parameter fn
testdir:typeparam/issue48030.go	interpreted	BASHPP-EGENERIC-ARITY: Seq2 expects 2 type argument(s); got 1
testdir:typeparam/issue48094.go	interpreted	unknown imported symbol or method: __gosource_import_0_0_0.Sizeof
testdir:typeparam/issue48137.go	interpreted	typeparam/issue48137.go:16:2: BASHPP-EASSIGN-TYPE: cannot assign func()(T) to Bar
testdir:typeparam/issue48185b.go	interpreted	BASHPP-EGENERIC-INFER: cannot infer type arguments for __gosource_pkg_0_UnmarshalFuncV2
testdir:typeparam/issue48253.go	interpreted	typeparam/issue48253.go:31:2: gosource: computed call runtime is not implemented
testdir:typeparam/issue48337b.go	interpreted	BASHPP-ECOLLECTION-ELEMENT: cannot use map[string]interface {} value as string
testdir:typeparam/issue48344.go	interpreted	BASHPP-EBUILTIN-TYPE: BASHPP-EASSIGN-MISMATCH: cannot use value as G[int]
testdir:typeparam/issue48424.go	interpreted	typeparam/issue48424.go:50:1: type _ redeclared in this session
testdir:typeparam/issue48453.go	interpreted	typeparam/issue48453.go:19:2: BASHPP-ECOLLECTION-KEY: unsupported map key type *string
testdir:typeparam/issue48602.go	interpreted	BASHPP-EINTERFACE-SIGNATURE: IteratorFunc[R] method Iterate has wrong signature
testdir:typeparam/issue48617.go	interpreted	BASHPP-EINTERFACE-SIGNATURE: Bar method CreateBar has wrong signature
testdir:typeparam/issue48645b.go	interpreted	BASHPP-EINTERFACE-SIGNATURE: myIterator method Iterate has wrong signature
testdir:typeparam/issue48716.go	interpreted	test/typeparam/issue48716.dir/a.go:22:1: BASHPP-ECOLLECTION-KEY: unsupported map key type K
testdir:typeparam/issue48962.go	interpreted	test/typeparam/issue48962.dir/b.go:18:2: invalid recursive type A
testdir:typeparam/issue48962.go	compiled	test/typeparam/issue48962.dir/b.go:18:2: invalid recursive type A
testdir:typeparam/issue49295.go	interpreted	typeparam/issue49295.go:18:7: typeparam/issue49295.go:18:9: BASHPP-EEXPR-OPERAND: indexed value is not a scalar
testdir:typeparam/issue49309.go	interpreted	BASHPP-EGENERIC-INFER: cannot infer type arguments for genfunc
testdir:typeparam/issue49659b.go	interpreted	typeparam/issue49659b.go:21:2: BASHPP-EGENERIC-CONSTRAINT: []int does not satisfy constraint for T in A
testdir:typeparam/issue50002.go	interpreted	BASHPP-EASSERT-IMPOSSIBLE: string cannot be asserted from I[byte]
testdir:typeparam/issue50002.go	compiled	BASHPP-EASSERT-IMPOSSIBLE: A cannot be asserted from I[T]
testdir:typeparam/issue50109.go	interpreted	BASHPP-EGENERIC-INFER: cannot infer type arguments for newAnyCache
testdir:typeparam/issue50264.go	interpreted	BASHPP-EGENERIC-INFER: cannot infer type arguments for Applicative2
testdir:typeparam/issue50419.go	interpreted	BASHPP-EGENERIC-RECEIVER: receiver type parameter _ redeclared
testdir:typeparam/issue50481b.go	interpreted	BASHPP-EGENERIC-RECEIVER: receiver type parameter _ redeclared
testdir:typeparam/issue50481c.go	interpreted	BASHPP-EINTERFACE-EMBED: interface __gosource_pkg_0_B embeds non-interface string
testdir:typeparam/issue50642.go	interpreted	typeparam/issue50642.go:19:12: BASHPP-EASSERT-FAIL: interface value has dynamic type chan int, not chan T
testdir:typeparam/issue50690a.go	interpreted	BASHPP-EGENERIC-INFER: cannot infer type arguments for PrintLedger
testdir:typeparam/issue50690b.go	interpreted	BASHPP-EGENERIC-CONSTRAINT: string does not satisfy constraint for S in PrintWithPrinter
testdir:typeparam/issue50690c.go	interpreted	BASHPP-EGENERIC-CONSTRAINT: string does not satisfy constraint for S in PrintWithPrinter
testdir:typeparam/issue50833.go	interpreted	BASHPP-EGENERIC-CONSTRAINT: *S does not satisfy constraint for P in c
testdir:typeparam/issue51236.go	interpreted	BASHPP-EINTERFACE-EMBED: interface I embeds non-interface []byte
testdir:typeparam/issue51303.go	interpreted	typeparam/issue51303.go:32:9: typeparam/issue51303.go:32:48: BASHPP-EEXPR-OPERAND: x is not a scalar
testdir:typeparam/issue51521.go	interpreted	typeparam/issue51521.go:17:35: gosource: unsupported expression *ast.InterfaceType
testdir:typeparam/issue51521.go	compiled	typeparam/issue51521.go:17:35: gosource: unsupported expression *ast.InterfaceType
testdir:typeparam/issue51522b.go	interpreted	BASHPP-ESWITCH-TYPE: case expression type myint does not match switch tag type fooer
testdir:typeparam/issue51700.go	interpreted	BASHPP-ESELECTOR-EXPR: unsupported structured expression
testdir:typeparam/issue52026.go	interpreted	BASHPP-ETYPESWITCH-OPERAND: type switch operand must be an interface
testdir:typeparam/issue52026.go	compiled	typeparam/issue52026.go:37:2: LOWER-EUNDEFINED: undefined: T
testdir:typeparam/issue52228.go	interpreted	BASHPP-ESELECTOR-EXPR: unsupported structured expression
testdir:typeparam/issue52228.go	compiled	typeparam/issue52228.go:19:3: LOWER-ETYPE: assignment mismatch: 2 variables but __bpp0_rt.MustValue returns 1 value
testdir:typeparam/issue53087.go	interpreted	typeparam/issue53087.go:23:1: BASHPP-ECOLLECTION-KEY: unsupported map key type K
testdir:typeparam/issue53477.go	interpreted	typeparam/issue53477.go:28:9: BASHPP-EEXPR-CONVERT: cannot convert Int to Mer[T]
testdir:typeparam/issue54456.go	interpreted	typeparam/issue54456.go:19:44: BASHPP-EEXPR-CONVERT: cannot convert Int to T[int]
testdir:typeparam/issue54535.go	interpreted	typeparam/issue54535.go:25:6: typeparam/issue54535.go:25:6: BASHPP-ESELECTOR-ROOT: f is not a structured value
testdir:typeparam/issue54537.go	interpreted	typeparam/issue54537.go:10:6: typeparam/issue54537.go:10:6: BASHPP-ESELECTOR-ROOT: F is not a structured value
testdir:typeparam/issue54765.go	interpreted	compilation succeeded unexpectedly
testdir:typeparam/issue58513.go	interpreted	typeparam/issue58513.go:23:9: BASHPP-ESELECTOR-ROOT: assert is not a structured value
testdir:typeparam/list.go	interpreted	typeparam/list.go:21:1: BASHPP-EGENERIC-CONSTRAINT: T does not satisfy constraint for T in _List
testdir:typeparam/list2.go	interpreted	BASHPP-EGENERIC-INFER: conflicting type inference for checkListPointers
testdir:typeparam/listimp.go	interpreted	test/typeparam/listimp.dir/a.go:15:1: BASHPP-EGENERIC-CONSTRAINT: T does not satisfy constraint for T in __gosource_pkg_0_List
testdir:typeparam/listimp2.go	interpreted	BASHPP-EGENERIC-INFER: conflicting type inference for __gosource_pkg_0_CheckListPointers
testdir:typeparam/map.go	interpreted	BASHPP-EGENERIC-INFER: conflicting type inference for mapper
testdir:typeparam/mapimp.go	interpreted	BASHPP-EGENERIC-INFER: conflicting type inference for __gosource_pkg_0_Mapper
testdir:typeparam/maps.go	interpreted	BASHPP-EGENERIC-INFER: conflicting type inference for _Equal
testdir:typeparam/mapsimp.go	interpreted	BASHPP-EGENERIC-INFER: conflicting type inference for __gosource_pkg_0_Equal
testdir:typeparam/mdempsky/14.go	interpreted	typeparam/mdempsky/14.go:36:2: gosource: computed call runtime is not implemented
testdir:typeparam/mdempsky/15.go	interpreted	typeparam/mdempsky/15.go:49:6: typeparam/mdempsky/15.go:49:6: BASHPP-ESELECTOR-ROOT: E is not a structured value
testdir:typeparam/mdempsky/15.go	compiled	output should be empty when (optional) expected-output file typeparam/mdempsky/15.out is not present. Instead saw
testdir:typeparam/mdempsky/16.go	interpreted	typeparam/mdempsky/16.go:32:6: BASHPP-ESELECTOR-EXPR: unsupported structured expression
testdir:typeparam/mdempsky/16.go	compiled	BASHPP-EASSERT-FAIL: interface value has dynamic type ValueAbort, not __gosource_import_0_1.Error
testdir:typeparam/mdempsky/17.go	interpreted	typeparam/mdempsky/17.go:18:2: gosource: computed call runtime is not implemented
testdir:typeparam/mdempsky/18.go	interpreted	invalid select case
testdir:typeparam/mdempsky/19.go	interpreted	BASHPP-EGENERIC-CONSTRAINT: string does not satisfy constraint for T in F
testdir:typeparam/mdempsky/20.go	interpreted	BASHPP-EGENERIC-INFER: cannot infer type arguments for call
testdir:typeparam/metrics.go	interpreted	typeparam/metrics.go:18:1: BASHPP-ECOLLECTION-KEY: unsupported map key type T
testdir:typeparam/min.go	interpreted	min: cannot use "7/2" as float64 value for parameter x
testdir:typeparam/minimp.go	interpreted	__gosource_pkg_0_Min: cannot use "7/2" as float64 value for parameter x
testdir:typeparam/nested.go	interpreted	typeparam/nested.go:91:2: type Int redeclared in this session
